gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPNCRNA.2247,6.1762045358876385,-3.756246919771239,1.2733582618900288,-2.949874385073602,0.0031790315190595646,0.005000809145683231
SPNCRNA.2250,14.580359133091443,-6.870830626576922,1.2583940201820398,-5.459999424967853,4.7613612540244967e-8,1.03059842752985e-7
SPNCRNA.2251,6.372761660882365,-5.668396068349258,1.3518601408987319,-4.193034395245092,2.7524769034294432e-5,5.117731432000544e-5
SPNCRNA.2252,26.604328525708212,-1.9758443111081574,0.4420518404936832,-4.469711762542456,7.832507789858397e-6,1.5027958076393899e-5
SPNCRNA.664,31.568815094856696,-2.0493118735716775,0.4420625986303479,-4.635795654102167,3.5556710081212735e-6,6.9528163933573516e-6
SPNCRNA.665,72.31622445071461,-2.555757894038939,0.2979986227284018,-8.576408409673345,9.788154753785623e-18,2.9576761570382584e-17
SPNCRNA.2254,121.24864226380328,-1.6696829136728264,0.2247509582076922,-7.429035795833509,1.0939214265356772e-13,2.942802710821329e-13
SPNCRNA.2255,82.04642719531357,-4.5613758418392205,0.4283500627930753,-10.64871057120097,1.7679692494029816e-26,6.671858461258797e-26
SPNCRNA.2258,5.207112251996101,-5.392038125296393,1.3868814888640153,-3.88788672182291,1.011207967410521e-4,1.8053256068257788e-4
SPNCRNA.2259,7.332918270869718,-4.86448165814114,1.3285691565390847,-3.6614440687552072,2.507976178688071e-4,4.3520718108888446e-4
SPNCRNA.2260,62.94119566453747,-3.124997066441953,0.3430896229193133,-9.10839867394322,8.360682916093886e-20,2.6780418472378634e-19
SPNCRNA.2269,139.87592322659245,-4.121665303363037,0.29621623367562977,-13.914380222241459,5.180706474227195e-44,2.7585398411779876e-43
SPNCRNA.2270,17.60461208237963,-1.304201094253162,0.5160643224242802,-2.5272064693922367,0.01149738883643691,0.01711313205141854
SPAC1F3.06C,3418.634458034295,-1.4698958552585306,0.06872799038695326,-21.38715022777042,1.7598717245711877e-101,2.177680351345037e-100
SPAC1F3.08C,3.5571830737397345,-3.7622414941462745,1.4625909686001959,-2.572312816717998,0.010102156744596344,0.015155797120287882
SPNCRNA.669,115.74451047405606,-3.5689862910039354,0.28030204654987845,-12.732644427442134,3.894226185680371e-37,1.8307037114262386e-36
SPAC1F3.10C,1947.1873913861873,-1.1176707057131003,0.10947666341283958,-10.209214191140742,1.803192297110548e-24,6.500274941364721e-24
SPNCRNA.2275,9.613422520443736,-2.8393948727756912,0.8804763593402821,-3.2248394209052647,0.0012604334521261898,0.002062464134320622
SPAC1D4.01,2144.5344654206915,-1.0999686955243726,0.07390498067139167,-14.883552982920488,4.2150750961006793e-50,2.502000966818258e-49
SPNCRNA.2276,4.9314695555674355,-3.267063467997319,1.249475224039326,-2.614748500122713,0.008929317872534443,0.013487370184509295
SPNCRNA.2277,300.3284815290051,-2.882666924998767,0.15499081677344834,-18.5989530541825,3.2764415090034937e-77,2.9731509846451626e-76
SPNCRNA.670,142.4961751325809,-1.1081491721964047,0.1835813144776978,-6.036285203367074,1.5770242763926294e-9,3.638955861465611e-9
SPNCRNA.2279,362.6306861139601,-4.462182430867574,0.23679946772285348,-18.843718162787617,3.308839840099508e-79,3.10239757612497e-78
SPAC1D4.08,2928.314703488855,-1.057236444472855,0.06584138902145294,-16.05732291170799,5.080084974932695e-58,3.406476006407303e-57
SPNCRNA.2280,71.69630732991489,-3.97775639262395,0.39183368540727276,-10.151644794115803,3.258250832388084e-24,1.1663907604939447e-23
SPNCRNA.2281,125.59064923661718,-3.22594049634142,0.25941883568659024,-12.435259328041822,1.6819405885422425e-35,7.648825057418292e-35
SPNCRNA.2282,18.065916176898668,-7.1803788714821914,1.2441647880984041,-5.771244243663868,7.868832116523208e-9,1.766496870594651e-8
SPNCRNA.2283,52.631533370079275,-6.855321851501828,1.0467689035272802,-6.549030859057392,5.79116651942969e-11,1.4157513196343187e-10
SPNCRNA.673,106.36539232686897,-2.051416877573352,0.25469998842163977,-8.054248020527432,7.996891721799672e-16,2.29964040236891e-15
SPNCRNA.2285,7.499200886565828,-4.9069101448927865,1.3218266443877864,-3.712219121718081,2.0544999995145437e-4,3.58946429540443e-4
SPNCRNA.2288,357.03328658882793,-1.8731700047155835,0.13587958962001603,-13.785514144941546,3.115390906137505e-43,1.6367550625767674e-42
SPNCRNA.2290,18.09760181961059,-1.793638364988615,0.5089127581427744,-3.5244515612741107,4.2436039391073116e-4,7.218149647645616e-4
SPNCRNA.2291,5.331776283780088,-5.403287512364595,1.397496920332283,-3.8664038780706975,1.1045196809841644e-4,1.9651024732894343e-4
SPAC22F3.09C,1358.8649759929497,-1.4575602129859042,0.08606041303465492,-16.93647708150055,2.4220168244945524e-64,1.8072793469227783e-63
SPAC22F3.08C,1341.4099031303024,-1.5975504625769752,0.08479334222943377,-18.840517670058624,3.515109238608464e-79,3.2931901585127715e-78
SPAC22F3.06C,4390.9690277767095,-1.4143477551870183,0.05586016266663376,-25.319434954524983,1.9516739191039513e-141,3.61120664844203e-140
SPNCRNA.2298,21.503533887145856,-7.438651113805391,1.249070317114933,-5.9553501607395285,2.5951557561571456e-9,5.93393212288336e-9
SPAC22F3.02,1137.78053680748,-5.637430586843143,0.16124465601086366,-34.961968516112115,8.5191367485099e-268,4.7141877278436556e-266
SPNCRNA.2301,22.889270477248072,-3.214715753516067,0.5765224902268711,-5.576045701618724,2.46047311885954e-8,5.392730459658462e-8
SPNCRNA.2302,222.91523687822917,-4.276260274117256,0.2407947618022716,-17.758942271463127,1.4697828218432796e-70,1.217144627711057e-69
SPNCRNA.2303,172.58846276535647,-4.629145124624725,0.2967710289512768,-15.598372728574956,7.467331286088232e-55,4.77216066324106e-54
SPNCRNA.2304,6.27964057307576,-4.630135037010732,1.3453957999397157,-3.44146684359963,5.785693732347503e-4,9.726602098020888e-4
